id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,neighborhood
3263808394,3,1.5,1178,1537,3.0,0,1,3,6,869,309,2003,0,98178,47.49407883693004,-122.23736899252661,1019,1447,Cedar Grove
1711911873,3,1.25,956,1232,3.0,0,0,3,5,660,296,1987,0,98178,47.48735813349359,-122.2398372548008,908,1167,Cedar Grove
1406525465,3,1.0,941,1060,2.0,0,0,4,6,623,318,1999,0,98178,47.48727721016416,-122.24129204539216,816,1039,Cedar Grove
9596468838,2,1.25,1081,1182,1.0,0,1,4,5,1081,0,1983,0,98178,47.489141491649505,-122.23839044639914,926,1064,Cedar Grove
9287595635,3,1.25,841,980,1.0,0,0,5,6,841,0,1970,1985,98178,47.48683571720339,-122.23360167452577,763,954,Cedar Grove
1604094020,3,1.5,940,1055,2.5,0,0,4,5,575,365,2008,0,98178,47.482651697125696,-122.23288337605554,887,1033,Cedar Grove
5620771892,3,1.25,976,1124,2.5,0,1,5,6,763,213,1983,0,98178,47.50061212646236,-122.23343917523572,876,1098,Cedar Grove
6926130611,3,1.25,915,1100,2.5,0,0,5,6,592,323,1996,2008,98178,47.49887000053636,-122.24283688899266,819,1082,Cedar Grove
8023760840,3,1.0,988,1202,3.0,0,0,5,5,782,206,1976,0,98178,47.50111638051187,-122.23019184505452,879,1088,Cedar Grove
1510075723,2,1.25,879,1129,1.5,0,1,4,5,624,255,1977,0,98178,47.50029106762885,-122.23284397445613,796,1109,Cedar Grove
6726675909,3,1.25,1120,1342,2.5,0,0,5,5,879,241,1977,0,98178,47.49409917748792,-122.2414782119927,974,1229,Cedar Grove
3645306549,3,1.25,1120,1372,2.0,0,0,4,5,829,291,1985,0,98178,47.49425529163483,-122.24299967770126,1040,1274,Cedar Grove
1745436206,3,1.25,1031,1256,2.5,0,0,3,6,695,336,1977,1989,98178,47.48633467305875,-122.2400859769758,901,1167,Cedar Grove
2504639653,3,1.25,1171,1529,3.0,0,0,4,5,936,235,1992,2006,98178,47.48625357987308,-122.22675552059212,1086,1499,Cedar Grove
3488967815,3,1.5,971,1150,1.0,0,0,4,5,971,0,1985,0,98178,47.49014568633722,-122.23853302459001,826,1073,Cedar Grove
3519758656,2,1.5,889,1029,2.0,0,1,5,6,540,349,2001,0,98178,47.49931688324774,-122.23860839279108,825,985,Cedar Grove
1135240747,3,1.25,1086,1231,2.0,0,0,4,5,850,236,2009,0,98178,47.484583890953424,-122.24564780760026,1001,1157,Cedar Grove
4939225890,3,1.25,1097,1246,2.0,0,1,3,6,766,331,1971,0,98178,47.49223424055477,-122.23384091245082,958,1235,Cedar Grove
3068205003,3,1.25,1026,1203,1.0,0,0,5,5,1026,0,1998,0,98178,47.48655256914579,-122.23299319657029,928,1196,Cedar Grove
9245957243,3,1.25,942,1154,1.5,0,1,5,6,664,278,1975,1990,98178,47.49448165150791,-122.23935525560206,842,1141,Cedar Grove
5998843021,2,1.5,1167,1447,2.5,0,1,5,5,920,247,1987,0,98178,47.498750949125565,-122.23727257810432,1026,1335,Cedar Grove
7250546220,2,1.5,1104,1223,1.5,0,1,4,5,842,262,1986,0,98178,47.49682862209758,-122.24011591732126,1035,1112,Cedar Grove
6003600559,2,1.5,954,1087,2.0,0,0,5,5,603,351,2011,0,98178,47.49063432111881,-122.237420901026,858,1077,Cedar Grove
3234182474,3,1.25,941,1160,1.0,0,1,5,6,941,0,2003,0,98178,47.49667459424234,-122.23198134384599,873,1103,Cedar Grove
9582326576,2,1.0,884,1015,3.0,0,1,5,5,665,219,1976,0,98178,47.490013820372084,-122.23123635834159,798,968,Cedar Grove
8045639834,3,1.0,880,1036,2.0,0,0,5,5,694,186,1977,0,98178,47.48567100155352,-122.23012702907556,801,954,Cedar Grove
4551036816,2,1.25,949,1233,2.0,0,1,5,6,640,309,2007,0,98178,47.49391865010105,-122.24424171931763,850,1136,Cedar Grove
3977169542,2,1.0,1151,1290,1.0,0,0,3,5,1151,0,2004,0,98178,47.500243773837184,-122.24331066886472,1079,1260,Cedar Grove
2556088887,3,1.5,1138,1319,1.5,0,1,4,5,748,390,2000,0,98178,47.49506872963256,-122.22866087682571,985,1315,Cedar Grove
6257445744,3,1.5,867,979,1.5,0,1,5,6,553,314,1980,0,98178,47.50201220806946,-122.23812485589346,781,900,Cedar Grove
4821074596,2,1.5,943,1035,2.0,0,0,3,6,725,218,1995,0,98178,47.489152877148385,-122.23441855694412,879,1026,Cedar Grove
2886700420,2,1.5,819,975,2.0,0,0,3,6,597,222,1978,2016,98178,47.48293410797237,-122.23334391275814,726,966,Cedar Grove
7586928140,2,1.0,920,1122,1.5,0,0,3,6,628,292,1972,1983,98178,47.48833110144385,-122.23366545709565,852,1063,Cedar Grove
1650457168,2,1.5,1070,1248,1.0,0,0,5,5,1070,0,1973,2008,98178,47.496052272543494,-122.22633713270444,987,1141,Cedar Grove
7797520378,2,1.25,936,1202,1.5,0,1,5,5,734,202,2000,0,98178,47.499986532124694,-122.23919650600094,799,1161,Cedar Grove
5395976645,2,1.25,1102,1399,2.5,0,0,5,5,804,298,1987,0,98178,47.492943188145254,-122.24527218869551,946,1311,Cedar Grove
1016210692,2,1.0,1029,1114,2.0,0,0,5,6,635,394,1987,0,98178,47.488126022221834,-122.24065437331669,912,1082,Cedar Grove
4228929446,2,1.25,1098,1279,2.5,0,1,4,6,814,284,1987,0,98178,47.485166993148674,-122.23547712708594,980,1206,Cedar Grove
1222700914,3,1.0,809,900,2.0,0,0,3,6,633,176,1986,0,98178,47.48864648690022,-122.2324440032611,746,836,Cedar Grove
2863982574,2,1.0,1051,1272,1.0,0,0,4,5,1051,0,1993,0,98178,47.48893921602142,-122.23814802311612,933,1210,Cedar Grove
7365658889,2,1.0,806,959,3.0,0,0,4,5,562,244,2014,0,98178,47.49753903537362,-122.2267035676787,691,951,Cedar Grove
5639631370,3,1.5,911,1145,1.0,0,0,4,6,911,0,2005,0,98178,47.48693418824848,-122.22825966535493,863,1114,Cedar Grove
6664546414,3,1.5,1095,1327,3.0,0,1,5,6,698,397,1981,0,98178,47.49395221901704,-122.23801332539487,1016,1324,Cedar Grove
4786359985,2,1.5,999,1298,3.0,0,0,3,6,795,204,1980,2007,98178,47.493543187359016,-122.24203424265362,854,1219,Cedar Grove
7397657966,2,1.0,1157,1463,3.0,0,0,5,6,836,321,1997,0,98178,47.48330307623492,-122.22861976211107,1045,1326,Cedar Grove
3891119381,3,1.5,1181,1415,1.0,0,0,4,6,1181,0,2015,0,98178,47.49609580742303,-122.24007867169922,1079,1339,Cedar Grove
5648434277,3,1.5,1016,1279,2.0,0,1,5,6,622,394,1996,0,98178,47.4838861014851,-122.2307558195979,955,1190,Cedar Grove
4860062123,2,1.25,922,1028,3.0,0,0,4,6,601,321,1978,0,98178,47.49465591100741,-122.23777943123338,796,983,Cedar Grove
7465538726,2,1.25,894,1153,1.5,0,1,3,6,546,348,1993,0,98178,47.492563340934296,-122.23116228218197,790,1041,Cedar Grove
9196017806,3,1.0,881,1116,3.0,0,0,4,6,633,248,1995,0,98178,47.501720747521965,-122.24091556648965,773,1045,Cedar Grove
4930770716,2,1.5,1138,1386,1.0,0,1,4,6,1138,0,1975,0,98178,47.49850133512224,-122.23565276074449,1013,1306,Cedar Grove
9547805623,3,1.5,1033,1123,1.5,0,0,3,6,750,283,1979,0,98178,47.492915277297165,-122.23120623230093,947,1056,Cedar Grove
9377413411,2,1.25,834,970,2.5,0,1,4,5,594,240,1990,2013,98178,47.498819760062354,-122.23654804657632,720,902,Cedar Grove
1404140812,3,1.0,823,901,1.5,0,0,4,6,546,277,2010,0,98178,47.499230644655086,-122.24327482817867,725,845,Cedar Grove
3075556474,2,1.25,825,980,2.5,0,1,5,6,633,192,2012,0,98178,47.4873581564253,-122.22977649801649,738,896,Cedar Grove
5228911878,2,1.0,988,1201,1.0,0,1,3,6,988,0,1999,2022,98178,47.496895297107784,-122.22776224187261,896,1089,Cedar Grove
2326239400,2,1.25,918,1114,1.5,0,0,3,6,684,234,2014,0,98178,47.48601466151098,-122.2259253408334,824,1056,Cedar Grove
2935628891,2,1.0,918,1191,1.0,0,1,5,6,918,0,1998,0,98178,47.4899194691286,-122.24105254566403,858,1169,Cedar Grove
9420687772,3,1.0,992,1289,2.0,0,1,4,5,780,212,2010,0,98178,47.491108868828064,-122.23507479169587,850,1245,Cedar Grove
4467536311,3,1.5,974,1204,1.5,0,0,3,6,767,207,1973,0,98178,47.48525999229307,-122.23066120538279,923,1085,Cedar Grove
3562791307,2,1.25,1142,1391,2.5,0,0,3,5,743,399,1992,0,98178,47.494289076203415,-122.22700048717236,1025,1253,Cedar Grove
6222638039,2,1.25,1190,1358,2.0,0,1,5,6,845,345,2013,0,98178,47.488784489827296,-122.23296831015452,1098,1291,Cedar Grove
7132559774,2,1.25,980,1166,2.5,0,0,5,6,756,224,1974,0,98178,47.49096851988753,-122.22836995756147,883,1157,Cedar Grove
1319877377,3,1.0,944,1024,1.0,0,1,3,5,944,0,1997,0,98178,47.490311700115384,-122.24365922553186,846,990,Cedar Grove
7240204894,2,1.25,860,954,1.0,0,0,5,5,860,0,1996,0,98178,47.493472661736085,-122.22945102703733,782,916,Cedar Grove
2923299504,2,1.25,1048,1199,3.0,0,1,3,5,721,327,2002,0,98178,47.49743524136689,-122.2323448689492,976,1147,Cedar Grove
1185115932,2,1.0,1004,1247,2.5,0,0,3,6,764,240,1998,0,98178,47.497846989161935,-122.22913857924335,860,1149,Cedar Grove
7520722651,3,1.0,804,1025,3.0,0,0,3,5,515,289,1998,0,98178,47.494169552290366,-122.24336220684015,752,964,Cedar Grove
6550994557,3,1.0,1148,1398,1.0,0,1,3,6,1148,0,1992,0,98178,47.498058629368,-122.2388008450905,1017,1359,Cedar Grove
7785287358,3,1.25,992,1218,2.5,0,0,5,5,653,339,1976,2014,98178,47.50147872286346,-122.23816613024945,858,1174,Cedar Grove
8077047482,2,1.5,919,1000,3.0,0,1,4,5,607,312,1992,2022,98178,47.48706170067241,-122.23234478606112,812,903,Cedar Grove
5351571015,2,1.5,907,1078,1.0,0,1,4,6,907,0,1984,0,98178,47.48696645645066,-122.22610151210161,776,1066,Cedar Grove
7808123038,3,1.5,878,1017,3.0,0,1,3,6,598,280,2001,0,98178,47.49926507510263,-122.23940925153991,771,945,Cedar Grove
6536511670,2,1.0,1006,1139,3.0,0,0,4,5,680,326,2002,0,98178,47.49551628564235,-122.23698832572404,952,1137,Cedar Grove
7902428445,3,1.5,998,1263,3.0,0,0,5,5,633,365,1999,0,98178,47.48324518862849,-122.23015383703225,850,1190,Cedar Grove
1439789817,3,1.25,1168,1417,2.0,0,1,3,6,760,408,1974,0,98178,47.490758969822075,-122.22842391480539,1092,1353,Cedar Grove
3425330479,3,1.0,991,1116,2.0,0,0,5,5,768,223,1978,0,98178,47.491628965657775,-122.24178515859427,911,1011,Cedar Grove
2886894915,3,1.25,1012,1233,1.0,0,1,4,5,1012,0,1974,0,98178,47.488382232701845,-122.22977421608,927,1228,Cedar Grove
7221052989,2,1.5,1064,1191,3.0,0,0,3,5,829,235,1980,0,98178,47.4828968063433,-122.24386076136567,937,1120,Cedar Grove
4710251596,3,1.25,1044,1128,2.5,0,0,4,5,661,383,1987,0,98178,47.487685459668256,-122.24276148494151,990,1020,Cedar Grove
8276250849,3,1.0,1031,1325,3.0,0,0,4,6,751,280,1998,0,98178,47.48542394184969,-122.23541261466288,906,1322,Cedar Grove
5860401678,3,1.5,1198,1307,1.5,0,0,4,5,793,405,1994,2017,98178,47.4990718595444,-122.22676864082864,1117,1223,Cedar Grove
7272881374,3,1.0,1082,1384,2.0,0,0,4,6,728,354,2000,0,98178,47.483064345383255,-122.22931808382194,1023,1284,Cedar Grove
2306478930,2,1.25,907,1035,2.5,0,1,5,6,688,219,1976,1988,98178,47.500678715620325,-122.24160310185512,787,977,Cedar Grove
7692090058,2,1.0,885,970,1.5,0,0,5,6,602,283,2012,0,98178,47.50009074473741,-122.24029815148229,776,901,Cedar Grove
7371152662,2,1.25,899,1040,1.5,0,1,4,6,630,269,2011,0,98178,47.50151848566207,-122.2293955784538,827,954,Cedar Grove
3648850314,3,1.0,840,987,1.5,0,1,4,6,602,238,1981,0,98178,47.49869912234081,-122.23509646454963,763,892,Cedar Grove
1801822848,2,1.0,1028,1147,3.0,0,0,5,6,802,226,2007,0,98178,47.49808008008477,-122.2392543352996,877,1040,Cedar Grove
3117448020,3,1.25,1088,1200,1.0,0,1,3,5,1088,0,1976,0,98178,47.49016961348163,-122.2263120788638,1020,1138,Cedar Grove
2704351950,2,1.0,944,1108,1.0,0,1,3,5,944,0,1973,0,98178,47.49658620232783,-122.22691971606886,861,1028,Cedar Grove
4348705041,3,1.5,861,964,3.0,0,0,4,5,631,230,2008,0,98178,47.49419689174954,-122.23386549437731,761,946,Cedar Grove
8488746999,3,1.0,916,1065,1.0,0,1,4,6,916,0,1981,0,98178,47.484830188733625,-122.24193480348566,824,961,Cedar Grove
7799101623,3,1.25,921,1018,2.0,0,0,4,6,627,294,1995,0,98178,47.48254011322659,-122.23062118129087,853,925,Cedar Grove
7025087178,2,1.0,1109,1360,1.5,0,0,3,6,805,304,2012,0,98178,47.48556177746134,-122.24191897149576,1051,1346,Cedar Grove
5317896634,3,1.5,1036,1170,2.5,0,1,3,6,711,325,1976,0,98178,47.48733768512713,-122.24293170535657,901,1072,Cedar Grove
4797620258,2,1.0,1053,1220,2.0,0,1,5,6,641,412,1970,2000,98178,47.49617967842696,-122.23562611957428,902,1108,Cedar Grove
6469129238,2,1.0,860,1107,2.0,0,0,4,6,614,246,1974,0,98178,47.49348096308161,-122.23980849424584,801,1000,Cedar Grove
2216207390,3,1.25,1055,1356,2.0,0,0,3,6,703,352,1971,0,98178,47.48593468476443,-122.23234202962249,1000,1333,Cedar Grove
4179343008,3,1.25,1200,1477,2.5,0,1,4,6,775,425,1991,0,98178,47.486068504918634,-122.23299165498976,1083,1468,Cedar Grove
6912446570,3,1.25,1152,1491,3.0,0,0,5,5,723,429,1990,0,98178,47.491071723725675,-122.2331628907521,1069,1392,Cedar Grove
1222880571,3,1.25,1160,1370,2.5,0,0,5,6,812,348,1995,2016,98178,47.483374229872915,-122.2438130354874,1075,1352,Cedar Grove
1056073708,2,1.25,1077,1338,3.0,0,0,4,6,756,321,1982,2002,98178,47.49174300424965,-122.233967811269,988,1315,Cedar Grove
1097779227,2,1.25,868,1100,1.5,0,1,5,5,672,196,2004,0,98178,47.494361472224185,-122.24300597388488,766,1051,Cedar Grove
8867138688,2,1.0,1092,1219,3.0,0,0,5,6,851,241,1981,0,98178,47.48349762326364,-122.24524133783197,948,1109,Cedar Grove
9397441791,3,1.0,802,941,2.0,0,1,4,5,637,165,1990,0,98178,47.49639316945727,-122.23105339028761,732,883,Cedar Grove
9024467567,3,1.5,984,1073,2.5,0,0,3,5,653,331,2003,0,98178,47.483482940175016,-122.23947583165292,891,1053,Cedar Grove
8431411183,3,1.5,1087,1410,2.0,0,0,3,5,790,297,1979,0,98178,47.49699892282957,-122.24437418677333,992,1380,Cedar Grove
9539042452,3,1.25,1008,1226,2.5,0,1,3,6,669,339,2004,0,98178,47.49342323510474,-122.23039917138733,894,1183,Cedar Grove
9946802753,2,1.5,1075,1359,1.0,0,1,5,6,1075,0,1985,0,98178,47.48586926738226,-122.23908987624033,947,1313,Cedar Grove
6903615818,2,1.0,1054,1262,2.0,0,0,3,6,781,273,1972,0,98178,47.483203408225855,-122.2311102967378,923,1157,Cedar Grove
8301993756,3,1.25,1142,1267,1.0,0,0,4,5,1142,0,2009,0,98178,47.49203005341996,-122.23424027229375,1019,1192,Cedar Grove
6736924173,3,1.5,1134,1422,1.5,0,1,4,5,883,251,1983,2019,98178,47.50192610126668,-122.22952334548106,1018,1360,Cedar Grove
6761825023,2,1.0,858,1043,3.0,0,0,3,6,577,281,1970,0,98178,47.4844944451286,-122.23737930085322,769,1006,Cedar Grove
3211442781,3,1.25,1051,1160,1.5,0,0,3,6,699,352,1985,2004,98178,47.48276740401152,-122.2336866724453,980,1077,Cedar Grove
7170550268,2,1.25,1184,1328,2.0,0,1,3,6,850,334,1989,0,98178,47.48649017685621,-122.22914601239198,1016,1266,Cedar Grove
5124186013,3,1.0,848,1080,2.5,0,1,3,5,532,316,2008,0,98178,47.490057765041485,-122.23447565376614,782,1077,Cedar Grove
1353202468,3,1.5,813,879,2.5,0,1,4,6,552,261,1992,2010,98178,47.49303412599727,-122.23985172476841,695,865,Cedar Grove
7492873185,3,1.0,1196,1459,2.5,0,1,4,5,764,432,2015,0,98178,47.502183988452884,-122.23415060092256,1132,1342,Cedar Grove
8630645780,2,1.25,1197,1407,1.0,0,1,5,6,1197,0,1971,0,98178,47.488855691429286,-122.23092329912167,1078,1337,Cedar Grove
5454762840,3,1.0,943,1184,2.0,0,0,5,5,577,366,1987,0,98178,47.488327174917,-122.22799127481206,835,1102,Cedar Grove
5577089415,2,1.25,1005,1099,1.0,0,1,3,5,1005,0,2000,0,98178,47.49781122550351,-122.23271866258821,940,1030,Cedar Grove
1139304592,2,1.0,824,947,2.5,0,0,5,5,645,179,2000,0,98178,47.49401707488516,-122.23353709782799,764,932,Cedar Grove
6512174529,2,1.25,913,1146,1.0,0,1,5,6,913,0,1985,2021,98178,47.487682676518375,-122.23808963940438,865,1032,Cedar Grove
8443157197,3,1.25,877,952,3.0,0,1,4,6,587,290,2009,0,98178,47.49396423554214,-122.24114066722896,747,902,Cedar Grove
7978237049,2,1.25,908,986,1.5,0,1,3,5,569,339,1973,0,98178,47.488978579701495,-122.22882956127827,826,936,Cedar Grove
7069241075,2,1.5,810,943,1.0,0,0,4,6,810,0,2003,0,98178,47.49366397380548,-122.2352861213058,717,867,Cedar Grove
8993972759,2,1.0,982,1181,2.5,0,0,4,5,669,313,1992,0,98178,47.488799086217256,-122.24122760171123,882,1089,Cedar Grove
