id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,neighborhood
2440331401,3,1.25,908,1079,2.0,0,1,5,5,556,352,2004,0,98178,47.49318961885249,-122.22920066630903,784,1049,Cedar Grove
8251810684,2,1.0,802,962,2.5,0,1,3,5,503,299,1981,0,98178,47.49229570972168,-122.22630811352164,722,866,Cedar Grove
1344808673,3,1.0,1133,1409,2.5,0,1,4,5,772,361,1989,0,98178,47.48426737351266,-122.23846855659629,1034,1285,Cedar Grove
7444143690,2,1.25,1087,1316,1.5,0,0,4,6,785,302,1996,0,98178,47.49238667439055,-122.23129347203742,935,1304,Cedar Grove
1117035098,2,1.5,938,1124,3.0,0,0,5,6,592,346,2015,0,98178,47.49302110805475,-122.23736658137415,842,1104,Cedar Grove
6413220294,2,1.5,1198,1366,1.0,0,1,5,6,1198,0,1990,2021,98178,47.49522654037761,-122.23457989941323,1126,1249,Cedar Grove
6223513181,3,1.5,1083,1294,1.5,0,0,3,6,811,272,1972,0,98178,47.49111321805758,-122.23688681736165,981,1281,Cedar Grove
6553213250,2,1.5,993,1179,2.0,0,0,5,5,702,291,2010,0,98178,47.48742016057024,-122.24087874767773,880,1157,Cedar Grove
2181120549,2,1.25,1183,1351,1.5,0,0,5,6,767,416,1986,0,98178,47.499015551354134,-122.22639896293778,1100,1338,Cedar Grove
5856691922,3,1.25,1063,1252,1.0,0,1,3,5,1063,0,1982,2020,98178,47.491678089363326,-122.22868589487982,940,1167,Cedar Grove
9086240342,3,1.5,1077,1354,3.0,0,0,5,6,738,339,2014,0,98178,47.482934260032124,-122.22966881463837,962,1312,Cedar Grove
4953073361,3,1.25,968,1151,1.0,0,1,3,6,968,0,1976,0,98178,47.48831558422546,-122.23240534867782,882,1052,Cedar Grove
7860361044,2,1.5,902,1101,1.0,0,1,4,5,902,0,1994,0,98178,47.49535406249994,-122.22684774465499,781,1066,Cedar Grove
8219427279,3,1.5,1100,1389,1.5,0,0,4,5,778,322,1974,0,98178,47.49263849476308,-122.23112985909978,957,1323,Cedar Grove
9262955736,3,1.25,1160,1456,2.5,0,0,4,6,738,422,1983,0,98178,47.50024500191674,-122.24494475590487,1062,1376,Cedar Grove
7779369614,2,1.0,812,1018,2.5,0,1,3,5,492,320,1994,0,98178,47.4976634262919,-122.24273660560776,694,927,Cedar Grove
5061187625,3,1.5,1186,1420,1.0,0,0,4,5,1186,0,1983,1994,98178,47.487801319615826,-122.2394231420661,1017,1415,Cedar Grove
7469930313,2,1.5,823,1055,3.0,0,1,3,6,584,239,2011,0,98178,47.49346393861771,-122.23934199348,759,1013,Cedar Grove
2225420920,3,1.0,1118,1314,2.0,0,1,3,6,703,415,1997,0,98178,47.495747811298,-122.24424797378492,950,1257,Cedar Grove
8561577282,3,1.25,1105,1410,2.5,0,0,4,5,767,338,1976,0,98178,47.48476102127124,-122.23084018861282,1010,1310,Cedar Grove
8585648024,2,1.5,1193,1530,2.5,0,1,3,5,744,449,1982,0,98178,47.48981646124903,-122.23150890864417,1085,1458,Cedar Grove
3439912465,3,1.25,1176,1343,2.5,0,0,4,5,846,330,1992,0,98178,47.49243336651442,-122.23927442247593,1008,1264,Cedar Grove
2554605453,2,1.0,1039,1189,3.0,0,0,5,6,808,231,1994,0,98178,47.50202717644953,-122.24075981391657,904,1091,Cedar Grove
8574463010,3,1.0,926,1114,1.0,0,0,5,6,926,0,1974,2016,98178,47.487607404202706,-122.23672407149812,857,1102,Cedar Grove
4594484405,2,1.0,868,1039,1.5,0,0,5,6,674,194,1979,2010,98178,47.48282245420723,-122.23029840439196,783,983,Cedar Grove
2364984666,3,1.5,1068,1258,3.0,0,1,3,6,686,382,2012,0,98178,47.500345131628066,-122.23966221108857,922,1206,Cedar Grove
5311238629,3,1.25,1017,1242,1.5,0,0,5,6,666,351,1990,0,98178,47.501522301087455,-122.22590096016965,930,1141,Cedar Grove
8577929980,3,1.25,1198,1400,3.0,0,1,5,5,778,420,1996,0,98178,47.49823628531444,-122.22841021521833,1060,1280,Cedar Grove
4707545328,2,1.25,973,1253,2.0,0,0,4,6,764,209,1976,0,98178,47.49384972151335,-122.23138172973094,875,1191,Cedar Grove
7082228107,3,1.25,957,1249,2.5,0,1,3,6,591,366,2011,0,98178,47.492143857664324,-122.24582337697909,873,1201,Cedar Grove
6595686688,2,1.5,1068,1197,2.5,0,0,5,5,759,309,1999,2019,98178,47.494720742857425,-122.2422966728949,1000,1186,Cedar Grove
2298678082,2,1.25,928,1101,1.0,0,0,4,6,928,0,1996,0,98178,47.48435051754138,-122.23343209439574,857,1087,Cedar Grove
5722065751,3,1.25,1171,1319,2.5,0,1,4,5,819,352,1995,2012,98178,47.48634771216784,-122.24053939767032,1013,1216,Cedar Grove
6828141432,2,1.25,1001,1098,1.0,0,1,3,5,1001,0,2002,0,98178,47.48530610719716,-122.22856709781087,889,1042,Cedar Grove
6595955164,2,1.0,1062,1193,1.5,0,1,5,5,764,298,1978,0,98178,47.50067114057105,-122.24486754191952,910,1121,Cedar Grove
6283455304,2,1.25,939,1032,1.0,0,1,3,5,939,0,2003,0,98178,47.48330307578335,-122.24414079968113,834,1028,Cedar Grove
2016242599,3,1.5,1124,1385,1.0,0,1,4,5,1124,0,1999,0,98178,47.49278485781349,-122.23231153722854,1014,1305,Cedar Grove
4083570852,3,1.5,841,1094,2.5,0,0,5,5,539,302,2006,0,98178,47.49983551426041,-122.23221890236853,795,1020,Cedar Grove
4353212736,3,1.25,962,1096,3.0,0,1,3,5,666,296,1990,0,98178,47.500344036964094,-122.23055851796924,884,1092,Cedar Grove
1513249638,2,1.25,978,1149,2.0,0,0,5,6,655,323,2006,0,98178,47.48352989978661,-122.22673606727757,912,1063,Cedar Grove
2541543047,2,1.0,836,989,1.5,0,0,5,6,525,311,2009,0,98178,47.50131734145874,-122.24324431407294,750,898,Cedar Grove
6532467734,2,1.25,812,947,3.0,0,1,5,6,544,268,2000,0,98178,47.48953352281619,-122.23856738196517,758,929,Cedar Grove
5906764475,2,1.5,901,1037,2.0,0,1,4,6,647,254,1983,0,98178,47.50029585373932,-122.22762526975058,772,992,Cedar Grove
6986423338,3,1.25,821,1019,2.5,0,1,5,5,610,211,2008,0,98178,47.50106194199324,-122.23235881219043,764,1015,Cedar Grove
1380609361,2,1.0,1092,1293,2.0,0,0,5,6,806,286,1985,0,98178,47.48874257628085,-122.23963241424467,981,1242,Cedar Grove
1213065694,2,1.5,1191,1454,2.0,0,0,3,5,786,405,1996,2019,98178,47.502177776230965,-122.23006831911633,1078,1429,Cedar Grove
7869972886,2,1.25,1146,1281,2.0,0,1,3,5,690,456,2010,0,98178,47.4826212747261,-122.23713427267523,1045,1173,Cedar Grove
9439171277,2,1.25,1193,1558,2.0,0,1,3,6,898,295,1970,2003,98178,47.49237477372045,-122.23157310085101,1049,1493,Cedar Grove
3542333462,2,1.5,925,1074,1.5,0,1,4,5,703,222,1973,0,98178,47.49778809930008,-122.2355623856709,804,1069,Cedar Grove
8035309181,3,1.0,1111,1389,2.0,0,0,4,6,803,308,1973,0,98178,47.48351965058717,-122.2414515994346,953,1331,Cedar Grove
6376668304,3,1.0,858,1074,3.0,0,0,5,6,620,238,1970,2015,98178,47.48445029170753,-122.23372381770068,777,1009,Cedar Grove
1659029479,2,1.5,1143,1331,3.0,0,1,3,6,708,435,1986,0,98178,47.49058097482391,-122.2265499523928,1021,1306,Cedar Grove
8246590696,3,1.5,1126,1268,1.0,0,1,3,6,1126,0,2008,0,98178,47.4857199935435,-122.23830785843103,1015,1225,Cedar Grove
4120706282,3,1.0,1153,1269,2.5,0,0,3,5,765,388,2003,0,98178,47.49558347390693,-122.23283080559202,1038,1193,Cedar Grove
7872001926,2,1.25,884,1052,2.5,0,1,5,5,572,312,1995,0,98178,47.48758439549634,-122.23061185546072,776,1029,Cedar Grove
6447906456,3,1.25,963,1066,1.0,0,0,5,5,963,0,1999,0,98178,47.48775000778985,-122.22896354645303,873,1060,Cedar Grove
1395051221,3,1.25,825,919,1.0,0,1,5,6,825,0,2010,0,98178,47.48618443352896,-122.23107455423492,755,839,Cedar Grove
8086009240,3,1.25,806,1030,2.0,0,1,4,5,639,167,1970,0,98178,47.496036895662996,-122.23811203877487,720,985,Cedar Grove
5223117245,3,1.5,1186,1443,1.5,0,1,3,6,871,315,1997,0,98178,47.501000155391424,-122.2451354574599,1054,1378,Cedar Grove
9773454999,2,1.5,1010,1290,1.0,0,0,5,6,1010,0,1996,2006,98178,47.50092958635081,-122.24184098440662,940,1221,Cedar Grove
2949090088,3,1.0,1184,1349,3.0,0,1,5,5,756,428,2009,0,98178,47.493686371879875,-122.23018579228399,1023,1306,Cedar Grove
9712971225,3,1.0,1121,1413,2.5,0,1,4,5,749,372,2006,0,98178,47.49704983500556,-122.23887559430426,1006,1318,Cedar Grove
7822089290,3,1.25,1039,1303,1.5,0,0,4,5,749,290,1999,0,98178,47.501913216554165,-122.22598737464168,901,1289,Cedar Grove
2574088295,2,1.25,1078,1252,1.5,0,0,4,5,804,274,1972,0,98178,47.49649177784139,-122.23164720253656,964,1132,Cedar Grove
7448101574,3,1.0,1140,1342,2.5,0,0,3,6,826,314,1981,0,98178,47.484032075802496,-122.22802207601121,996,1288,Cedar Grove
2258566787,2,1.0,922,1076,1.5,0,0,5,5,708,214,1985,0,98178,47.500252127986904,-122.22654665778485,811,968,Cedar Grove
8230561830,2,1.25,914,1081,1.0,0,0,4,5,914,0,1991,0,98178,47.50075208714325,-122.23221750973096,855,1046,Cedar Grove
8877805107,3,1.25,1122,1263,3.0,0,1,3,6,779,343,2001,0,98178,47.495860567335455,-122.24242292271998,1007,1147,Cedar Grove
2544999884,3,1.0,1142,1389,1.5,0,1,5,6,782,360,1986,0,98178,47.49702965953842,-122.23263448140337,1005,1296,Cedar Grove
5907186812,3,1.25,1148,1350,2.5,0,0,3,5,793,355,2009,0,98178,47.49014654669173,-122.24534448927487,1057,1254,Cedar Grove
4412908646,2,1.25,1080,1173,1.5,0,1,4,6,774,306,1999,2015,98178,47.490891771191784,-122.23848922649759,1023,1107,Cedar Grove
5956510364,3,1.5,1117,1288,2.5,0,0,4,5,847,270,2006,0,98178,47.50146444379884,-122.23121767727645,1029,1219,Cedar Grove
3695818684,3,1.0,858,961,1.0,0,0,3,6,858,0,2009,0,98178,47.50077302857852,-122.24183750846034,814,922,Cedar Grove
5279123329,3,1.0,814,973,2.0,0,0,3,6,541,273,2001,0,98178,47.496432851037504,-122.24122306379215,732,949,Cedar Grove
9303017784,2,1.5,1075,1263,1.5,0,0,4,5,694,381,1987,0,98178,47.49146988496767,-122.24373849272084,914,1234,Cedar Grove
7151920604,3,1.5,888,1019,2.5,0,0,5,5,609,279,1971,0,98178,47.48873782011366,-122.24442700209237,784,980,Cedar Grove
9441201979,2,1.5,882,964,1.5,0,1,4,5,536,346,1974,0,98178,47.49542118738253,-122.24421825148283,796,935,Cedar Grove
5456042037,3,1.5,1132,1388,2.5,0,0,4,5,687,445,1993,0,98178,47.49014072632518,-122.24349025257474,1062,1268,Cedar Grove
5143848545,3,1.0,1161,1347,3.0,0,0,3,5,819,342,1973,0,98178,47.48488167967581,-122.2288168453892,1025,1307,Cedar Grove
7424402775,3,1.5,892,1116,2.0,0,1,4,6,541,351,1977,2000,98178,47.50015284284759,-122.23860978092301,845,1087,Cedar Grove
1894232079,3,1.5,922,1214,1.5,0,1,5,6,624,298,2005,0,98178,47.494126512850656,-122.23756879073714,786,1181,Cedar Grove
3063201573,3,1.5,971,1188,2.0,0,1,4,5,762,209,2008,0,98178,47.499618270402735,-122.23318177225923,877,1081,Cedar Grove
2482104041,2,1.0,856,954,1.0,0,1,3,6,856,0,1990,0,98178,47.492398899308625,-122.23329440028104,758,884,Cedar Grove
4678040143,3,1.0,1050,1238,1.5,0,0,4,5,792,258,1971,2000,98178,47.48980216926273,-122.23409457195548,895,1126,Cedar Grove
6126687423,2,1.25,1075,1217,1.5,0,1,5,5,776,299,1987,2022,98178,47.499573764057004,-122.24526124674104,965,1199,Cedar Grove
8679023005,2,1.25,1060,1172,2.0,0,1,5,5,681,379,1996,0,98178,47.49330810787814,-122.23974323654514,902,1111,Cedar Grove
9695086164,2,1.0,1154,1490,3.0,0,0,3,5,869,285,2002,0,98178,47.495542753749255,-122.24436386615012,993,1343,Cedar Grove
9731029123,2,1.25,1110,1202,2.0,0,0,5,6,706,404,2012,0,98178,47.501986359669516,-122.23850449374267,985,1146,Cedar Grove
9090403656,2,1.0,971,1170,2.5,0,0,3,5,636,335,2000,0,98178,47.498992482048685,-122.23504906668346,840,1165,Cedar Grove
8034858869,2,1.0,837,985,2.0,0,1,3,6,593,244,2013,0,98178,47.48524186034745,-122.24511918157465,713,949,Cedar Grove
5447269831,2,1.25,832,925,2.5,0,1,3,5,579,253,1994,0,98178,47.49001416879913,-122.2420301912786,707,905,Cedar Grove
6749622490,2,1.5,915,1167,2.0,0,0,5,5,581,334,2005,0,98178,47.48507416352221,-122.23232598221134,811,1163,Cedar Grove
1460964692,3,1.25,970,1094,3.0,0,0,3,6,711,259,2005,0,98178,47.48953039155877,-122.23740751340011,887,1044,Cedar Grove
1226725965,2,1.0,968,1150,3.0,0,0,5,5,646,322,2005,0,98178,47.49130065303484,-122.24566311766743,905,1102,Cedar Grove
1850825299,2,1.0,892,1159,3.0,0,0,5,6,612,280,2015,0,98178,47.491382117820486,-122.22627678151694,791,1125,Cedar Grove
7812807599,3,1.25,943,1088,1.5,0,0,5,6,602,341,1986,0,98178,47.48405351229095,-122.24294358042359,844,1028,Cedar Grove
5030686624,3,1.5,960,1083,3.0,0,1,5,5,625,335,1996,0,98178,47.492122176172266,-122.22882627252386,908,1008,Cedar Grove
1093377264,2,1.0,877,1081,1.5,0,1,4,6,659,218,1988,0,98178,47.49019376183523,-122.2332903468051,818,1013,Cedar Grove
3582113664,2,1.25,1091,1197,1.5,0,1,3,6,845,246,1995,0,98178,47.48323218011377,-122.23389053534845,951,1135,Cedar Grove
3773591905,3,1.5,856,943,2.5,0,0,4,6,615,241,1993,0,98178,47.497972001275805,-122.2320320304745,750,877,Cedar Grove
4232437441,3,1.25,982,1194,2.0,0,1,3,6,756,226,1982,0,98178,47.492408248518345,-122.23764536952648,901,1111,Cedar Grove
4839076394,2,1.0,829,1042,2.0,0,1,5,5,497,332,1985,0,98178,47.497807689581165,-122.23021952158985,705,979,Cedar Grove
6485404715,3,1.0,1017,1187,3.0,0,0,5,6,732,285,1974,1987,98178,47.48462280417537,-122.24448565345645,884,1099,Cedar Grove
8993351472,3,1.0,1199,1370,2.5,0,0,4,6,727,472,2009,0,98178,47.4857356312526,-122.23486880078097,1047,1360,Cedar Grove
3740298407,3,1.5,1015,1181,2.0,0,0,3,5,697,318,1993,2012,98178,47.48834782917721,-122.238753469164,879,1101,Cedar Grove
5069810889,2,1.0,1027,1257,1.0,0,0,3,5,1027,0,1986,0,98178,47.4875449291478,-122.24026878699522,918,1209,Cedar Grove
5716802941,2,1.5,979,1130,2.5,0,1,4,5,669,310,1973,0,98178,47.49333869683612,-122.2329835224366,875,1052,Cedar Grove
2987397218,2,1.0,1033,1217,2.5,0,0,4,5,704,329,2004,0,98178,47.49547892868011,-122.23718419381325,929,1112,Cedar Grove
6396562810,2,1.25,1136,1352,2.0,0,1,4,6,816,320,2004,0,98178,47.48745583009133,-122.23598582637462,1063,1226,Cedar Grove
9300513604,3,1.5,1015,1332,2.0,0,1,5,5,651,364,2001,0,98178,47.4948455234112,-122.22853836136393,909,1259,Cedar Grove
7463311668,3,1.25,1017,1243,2.0,0,0,4,6,766,251,1975,0,98178,47.498608319045104,-122.23812308461109,876,1173,Cedar Grove
8520029135,3,1.25,1048,1359,2.5,0,0,5,6,655,393,2009,0,98178,47.49468919972701,-122.24430768673304,908,1319,Cedar Grove
7456158855,2,1.0,1044,1327,1.5,0,0,3,5,825,219,2009,0,98178,47.49686235579806,-122.2428784745701,949,1265,Cedar Grove
5939638563,2,1.25,1087,1176,3.0,0,0,3,5,752,335,1993,0,98178,47.48501133358093,-122.23598080300707,963,1101,Cedar Grove
5304255700,2,1.0,1077,1308,2.5,0,0,4,6,827,250,2001,0,98178,47.491888312971085,-122.23457866033252,995,1258,Cedar Grove
7893097444,3,1.25,1149,1281,1.5,0,0,4,6,913,236,1990,2022,98178,47.49381302649024,-122.23376807578389,1048,1254,Cedar Grove
3722832860,2,1.0,1086,1323,1.0,0,1,3,6,1086,0,1976,2011,98178,47.48473576783889,-122.23673385406536,976,1301,Cedar Grove
4906811191,3,1.5,1045,1335,1.5,0,0,3,6,775,270,1973,1990,98178,47.4902513889643,-122.23781082237362,965,1280,Cedar Grove
5551907321,2,1.0,1153,1297,1.5,0,0,3,6,891,262,1986,0,98178,47.48346484048152,-122.24035122307343,1023,1207,Cedar Grove
6256756570,3,1.0,1124,1320,2.5,0,1,5,5,733,391,1971,0,98178,47.495454326410766,-122.24368820451531,1031,1285,Cedar Grove
7364519302,3,1.5,896,1048,2.5,0,1,5,5,585,311,1985,0,98178,47.492605591796,-122.22628912179803,765,976,Cedar Grove
6063066020,3,1.0,1021,1305,1.5,0,1,5,6,755,266,1988,0,98178,47.49604726149686,-122.23715411651833,929,1190,Cedar Grove
5247660375,3,1.0,1187,1407,2.5,0,1,3,5,843,344,2001,0,98178,47.50190795405501,-122.24499922963103,1034,1379,Cedar Grove
7822766051,3,1.5,1169,1409,2.0,0,1,4,5,889,280,2000,0,98178,47.49550722216215,-122.24574578485662,998,1363,Cedar Grove
4594243515,3,1.5,876,1025,2.0,0,1,3,5,527,349,1998,0,98178,47.492420702764,-122.24553641809148,810,979,Cedar Grove
7650566652,3,1.0,1192,1504,1.0,0,1,5,5,1192,0,2004,0,98178,47.49913313025917,-122.23322313296416,1064,1445,Cedar Grove
4584841251,2,1.5,829,1091,1.5,0,1,4,6,520,309,1997,2018,98178,47.502275685264856,-122.2398952824062,783,1076,Cedar Grove
9093634697,3,1.0,959,1105,2.5,0,0,3,5,581,378,1998,0,98178,47.50217006581529,-122.23042351810281,868,1084,Cedar Grove
1504084870,2,1.0,1057,1389,1.5,0,1,3,5,836,221,2011,0,98178,47.50183462468016,-122.239775685274,942,1277,Cedar Grove
8409894513,3,1.25,979,1087,2.0,0,1,5,6,607,372,2000,0,98178,47.49799488750532,-122.24395405852465,927,1002,Cedar Grove
3011155385,2,1.0,880,1143,3.0,0,0,3,5,557,323,2011,0,98178,47.4973107357758,-122.23486044655867,800,1082,Cedar Grove
1495239846,2,1.5,1056,1146,1.5,0,1,5,6,780,276,1988,0,98178,47.5020896280625,-122.23541855097385,901,1137,Cedar Grove
6612371977,2,1.5,1068,1193,3.0,0,1,4,5,717,351,1981,0,98178,47.50211821696384,-122.22917718223331,929,1078,Cedar Grove
2335118307,3,1.5,1127,1341,2.5,0,0,5,5,816,311,2010,0,98178,47.50090993420921,-122.24093220607234,983,1278,Cedar Grove
8060730308,2,1.5,812,977,1.5,0,1,4,6,637,175,1993,0,98178,47.488891115804414,-122.23614467440795,696,919,Cedar Grove
8935287501,2,1.25,992,1098,1.5,0,1,4,5,760,232,1985,2011,98178,47.50010778787616,-122.22965412963649,929,1085,Cedar Grove
5938626440,2,1.5,1026,1313,1.5,0,1,3,5,813,213,1977,0,98178,47.48706774225471,-122.24040413878672,905,1309,Cedar Grove
2318849580,3,1.25,922,1148,2.5,0,1,3,6,693,229,1979,0,98178,47.489449750726244,-122.23375154780395,860,1103,Cedar Grove
7385596564,2,1.5,976,1156,1.0,0,0,4,5,976,0,2004,0,98178,47.5000992697785,-122.23795626896488,922,1146,Cedar Grove
6507132267,3,1.25,968,1045,2.5,0,1,4,6,730,238,2014,0,98178,47.483052440021204,-122.23355355681358,896,1010,Cedar Grove
7074096316,3,1.5,1078,1192,1.0,0,0,4,6,1078,0,1970,2013,98178,47.491805615455384,-122.22741895825986,1016,1134,Cedar Grove
3242854264,2,1.25,1048,1147,3.0,0,0,5,5,793,255,1976,0,98178,47.4985289825756,-122.24233657720082,892,1084,Cedar Grove
3828472593,3,1.5,1107,1308,2.0,0,1,5,5,740,367,2011,0,98178,47.4935585353388,-122.2353161759695,989,1241,Cedar Grove
2756834745,2,1.25,872,1144,1.0,0,0,3,5,872,0,1995,0,98178,47.48844832944456,-122.22817772416012,812,1087,Cedar Grove
4782519476,3,1.5,1191,1309,2.5,0,1,3,5,748,443,2002,0,98178,47.496542837786556,-122.22667224664903,1058,1281,Cedar Grove
8994411709,3,1.25,1178,1351,2.5,0,0,5,5,845,333,1988,2005,98178,47.49723671158432,-122.23688410649297,1005,1290,Cedar Grove
3656628231,2,1.0,1069,1164,1.0,0,1,3,6,1069,0,1979,2020,98178,47.49091875950844,-122.22997987637305,944,1102,Cedar Grove
3944915238,3,1.25,1034,1217,1.0,0,0,4,6,1034,0,1981,0,98178,47.48994005131175,-122.22832713738009,901,1109,Cedar Grove
8073532348,2,1.25,842,1099,3.0,0,0,3,6,584,258,2002,0,98178,47.48531426256399,-122.24340442401109,792,1064,Cedar Grove
6181556677,2,1.25,909,1066,1.5,0,1,5,5,714,195,1988,0,98178,47.50183590815782,-122.23281551598316,790,1047,Cedar Grove
